Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
532371,TTML,TATA TELESERVICES (MAHARASHTRA) LTD.,07 Aug 2013,Bonus issue 2:15,08 Aug 2013,-,-,01 Aug 2013,07 Aug 2013,-
519600,CCL,CCL PRODUCTS (INDIA) LTD.,19 Aug 2013,Bonus issue 1:1,20 Aug 2013,-,-,12 Aug 2013,19 Aug 2013,-
524470,SYNCOMF,SYNCOM FORMULATIONS (INDIA) LTD.-$,19 Aug 2013,Bonus issue 5:2,20 Aug 2013,-,-,12 Aug 2013,19 Aug 2013,-
508954,FINKURVE,Finkurve Financial Services Ltd,22 Aug 2013,Bonus issue 6:1,23 Aug 2013,-,-,16 Aug 2013,22 Aug 2013,-
522163,DIAPOWER,Diamond Power Infrastructure Limited-$,26 Aug 2013,Bonus issue 1:3,27 Aug 2013,-,-,26 Aug 2013,26 Aug 2013,-
531344,CONCOR,CONTAINER CORPORATION OF INDIA LTD.,06 Sep 2013,Bonus issue 1:2,10 Sep 2013,-,-,02 Sep 2013,06 Sep 2013,-
535466,SRL,SAMRUDDHI REALTY LTD.,11 Sep 2013,Bonus issue 1:5,12 Sep 2013,-,-,04 Sep 2013,11 Sep 2013,-
524648,INDOAMIN,INDO AMINES LTD.-$,16 Sep 2013,Bonus issue 1:1,17 Sep 2013,-,-,12 Sep 2013,16 Sep 2013,-
532331,AJANTPHARM,AJANTA PHARMA LTD.,17 Sep 2013,Bonus issue 1:2,18 Sep 2013,-,-,11 Sep 2013,17 Sep 2013,-
500360,RAPICUT,RAPICUT CARBIDES LTD.,20 Sep 2013,Bonus issue 3:2,23 Sep 2013,-,-,19 Sep 2013,20 Sep 2013,-
519105,AVTNPL,AVT NATURAL PRODUCTS LTD.,26 Sep 2013,Bonus issue 1:1,-,28 Sep 2013,28 Sep 2013,23 Sep 2013,26 Sep 2013,-
506235,ALEMBICLTD,ALEMBIC LTD.,27 Sep 2013,Bonus issue 1:1,30 Sep 2013,-,-,23 Sep 2013,27 Sep 2013,-
533276,BSLIMITED,BS LTD.,30 Sep 2013,Bonus issue 1:1,01 Oct 2013,-,-,24 Sep 2013,30 Sep 2013,-
513729,AROGRANITE,ARO GRANITE INDUSTRIES LTD.-$,30 Oct 2013,Bonus issue 1:2,31 Oct 2013,-,-,24 Oct 2013,30 Oct 2013,-
532880,OMAXE,OMAXE LTD.,11 Nov 2013,Bonus issue 10:39,12 Nov 2013,-,-,05 Nov 2013,11 Nov 2013,-
534707,ADITRI,Aditri Industries Ltd,28 Nov 2013,Bonus issue 1:1,29 Nov 2013,-,-,22 Nov 2013,28 Nov 2013,-
517334,MOTHERSUMI,MOTHERSON SUMI SYSTEMS LTD.,20 Dec 2013,Bonus issue 1:2,-,24 Dec 2013,24 Dec 2013,17 Dec 2013,23 Dec 2013,-
511208,IVC,IL&FS INVESTMENT MANAGERS LTD.,26 Dec 2013,Bonus issue 1:2,-,28 Dec 2013,28 Dec 2013,20 Dec 2013,26 Dec 2013,-
531695,VERONICAPRO,Veronica Production Ltd,24 Jan 2014,Bonus issue 2:1,27 Jan 2014,-,-,20 Jan 2014,24 Jan 2014,-
530047,MOHOTAIND,Mohota Industries Ltd,06 Feb 2014,Bonus issue 2:1,07 Feb 2014,-,-,31 Jan 2014,06 Feb 2014,-
532908,SHARONBIO,SHARON BIO-MEDICINE LTD.-$,20 Feb 2014,Bonus issue 1:1,21 Feb 2014,-,-,13 Feb 2014,20 Feb 2014,-
534060,PMCFIN,PMC Fincorp Limited,13 Mar 2014,Bonus issue 8:10,15 Mar 2014,-,-,10 Mar 2014,13 Mar 2014,-
532826,RAJTV,RAJ TELEVISION NETWORK LTD.,25 Mar 2014,Bonus issue 1:1,26 Mar 2014,-,-,20 Mar 2014,25 Mar 2014,-
530299,KOTHARIPRO,KOTHARI PRODUCTS LTD.,28 Mar 2014,Bonus issue 2:1,02 Apr 2014,-,-,26 Mar 2014,01 Apr 2014,-
522249,MAYURUNIQ,MAYUR UNIQUOTERS LTD.-$,28 Mar 2014,Bonus issue 1:1,02 Apr 2014,-,-,26 Mar 2014,01 Apr 2014,-
507488,GMBREW,G.M.BREWERIES LTD.,16 May 2014,Bonus issue 1:4,-,20 May 2014,22 May 2014,12 May 2014,19 May 2014,-
534680,SRGHFL,SRG HOUSING FINANCE LTD.,29 May 2014,Bonus issue 2:5,30 May 2014,-,-,23 May 2014,29 May 2014,-
532819,MINDTREE,MINDTREE LTD.,03 Jun 2014,Bonus issue 1:1,04 Jun 2014,-,-,28 May 2014,03 Jun 2014,-
511288,GRUH,GRUH FINANCE LTD.,09 Jun 2014,Bonus issue 1:1,10 Jun 2014,-,-,03 Jun 2014,09 Jun 2014,-
506401,DEEPAKNI,DEEPAK NITRITE LTD.-$,20 Jun 2014,Bonus issue 1:1,23 Jun 2014,-,-,16 Jun 2014,20 Jun 2014,-
500250,LGBBROSLTD,L.G.BALAKRISHNAN & BROS.LTD.,04 Jul 2014,Bonus issue 1:1,-,08 Jul 2014,09 Jul 2014,30 Jun 2014,07 Jul 2014,-
530117,FAIRCHEM,Fairchem Speciality Ltd,09 Jul 2014,Bonus issue 1:10,10 Jul 2014,-,-,03 Jul 2014,09 Jul 2014,-
523236,SHRENUJ,SHRENUJ & CO.LTD.,15 Jul 2014,Bonus issue 1:1,-,17 Jul 2014,17 Jul 2014,10 Jul 2014,16 Jul 2014,-
535136,KFL,KAVITA FABRICS LTD.,18 Jul 2014,Bonus issue 2:1,21 Jul 2014,-,-,14 Jul 2014,18 Jul 2014,-
534618,SAREL,Sangam Renewables Ltd,21 Jul 2014,BONUS,22 Jul 2014,-,-,16 Jul 2014,21 Jul 2014,-
536974,CPL,Captain Polyplast Ltd,24 Jul 2014,Bonus issue 1:5,26 Jul 2014,-,-,21 Jul 2014,24 Jul 2014,-
535387,LAKHOTIA,LAKHOTIA POLYESTERS (INDIA) LTD.,25 Jul 2014,Bonus issue 18:10,28 Jul 2014,-,-,21 Jul 2014,25 Jul 2014,-
513691,JMTAUTOLTD,JMT AUTO LTD.,30 Jul 2014,Bonus issue 5:2,31 Jul 2014,-,-,23 Jul 2014,30 Jul 2014,-
533389,SHILPI,SHILPI CABLE TECHNOLOGIES LTD.,16 Sep 2014,Bonus issue 1:1,17 Sep 2014,-,-,10 Sep 2014,16 Sep 2014,-
511176,PARSHWANA,PARSHWANATH CORPORATION LTD.,18 Sep 2014,Bonus issue 1:5,-,20 Sep 2014,20 Sep 2014,17 Sep 2014,18 Sep 2014,-
535466,SRL,SAMRUDDHI REALTY LTD.,18 Sep 2014,Bonus issue 1:5,19 Sep 2014,-,-,12 Sep 2014,18 Sep 2014,-
532410,TRANSCOR,TRANSCORP INTERNATIONAL LTD.,25 Sep 2014,Bonus issue 1:4,-,29 Sep 2014,29 Sep 2014,22 Sep 2014,26 Sep 2014,-
526739,SHAWGELTIN,NARMADA GELATINES LTD.,26 Sep 2014,Bonus issue 1:2,-,30 Sep 2014,30 Sep 2014,25 Sep 2014,29 Sep 2014,-
534623,JUPITERIN,JUPITER INFOMEDIA LTD.,29 Sep 2014,Bonus issue 1:1,30 Sep 2014,-,-,23 Sep 2014,29 Sep 2014,-
534532,LYPSAGEMS,Lypsa Gems & Jewellery Ltd,29 Sep 2014,Bonus issue 1:2,30 Sep 2014,-,-,23 Sep 2014,29 Sep 2014,-
506655,SUDARSCHEM,SUDARSHAN CHEMICAL INDUSTRIES LTD.,30 Sep 2014,Bonus issue 1:1,01 Oct 2014,-,-,24 Sep 2014,30 Sep 2014,-
532605,JBMA,JBM AUTO LTD.,08 Oct 2014,Bonus issue 1:1,09 Oct 2014,-,-,29 Sep 2014,08 Oct 2014,-
531373,THEBYKE,THE BYKE HOSPITALITY LTD.,09 Oct 2014,Bonus issue 1:1,10 Oct 2014,-,-,01 Oct 2014,09 Oct 2014,-
530557,NCLRESE,NCL RESEARCH & FINANCIAL SERVICES LTD.,16 Oct 2014,Bonus issue 4:1,17 Oct 2014,-,-,10 Oct 2014,16 Oct 2014,-
531467,ARNAVCORP,ARNAV CORPORATION LTD.,17 Oct 2014,Bonus issue 49:50,20 Oct 2014,-,-,13 Oct 2014,17 Oct 2014,-
531502,ESARIND,ESAAR (INDIA) LTD.,21 Oct 2014,Bonus issue 3:2,22 Oct 2014,-,-,14 Oct 2014,20 Oct 2014,-
532854,NITINFIRE,NITIN FIRE PROTECTION INDUSTRIES LTD.,13 Nov 2014,Bonus issue 1:3,15 Nov 2014,-,-,12 Nov 2014,13 Nov 2014,-
530961,VIKASECO,Vikas EcoTech Ltd,13 Nov 2014,Bonus issue 3:2,15 Nov 2014,-,-,13 Nov 2014,13 Nov 2014,-
531463,GBLINFRA,Global Infratech & Finance limited,14 Nov 2014,Bonus issue 1:10,17 Nov 2014,-,-,10 Nov 2014,14 Nov 2014,-
500209,INFY,INFOSYS LTD.,02 Dec 2014,Bonus issue 1:1,03 Dec 2014,-,-,26 Nov 2014,02 Dec 2014,-
503669,KKFIN,K K Fincorp Limited,11 Dec 2014,Bonus issue 3:1,12 Dec 2014,-,-,05 Dec 2014,11 Dec 2014,-
504382,SMPLXTR,SIMPLEX TRADING & AGENCIES LTD.,24 Dec 2014,Bonus issue 9:1,26 Dec 2014,-,-,18 Dec 2014,24 Dec 2014,-
511092,JMDVL,JMD Ventures Ltd,01 Jan 2015,Bonus issue 1:1,02 Jan 2015,-,-,26 Dec 2014,01 Jan 2015,-
533305,SRSREAL,SRS REAL INFRASTRUCTURE LTD.,13 Jan 2015,Bonus issue 1:1,14 Jan 2015,-,-,07 Jan 2015,13 Jan 2015,-
504240,DLTNCBL,DELTON CABLES LTD.,23 Jan 2015,Bonus issue 2:1,27 Jan 2015,-,-,19 Jan 2015,23 Jan 2015,-
531712,TRILOGIC,TRILOGIC DIGITAL MEDIA LTD.,11 Feb 2015,Bonus issue 1:1,12 Feb 2015,-,-,05 Feb 2015,11 Feb 2015,-
533333,FCL,FINEOTEX CHEMICAL LTD.,12 Feb 2015,Bonus issue 1:1,13 Feb 2015,-,-,06 Feb 2015,12 Feb 2015,-
505590,SVPGLOB,SVP GLOBAL VENTURES LTD.,04 Mar 2015,Bonus issue 9:1,05 Mar 2015,-,-,26 Feb 2015,04 Mar 2015,-
533179,PERSISTENT,PERSISTENT SYSTEMS LTD.,10 Mar 2015,Bonus issue 1:1,11 Mar 2015,-,-,03 Mar 2015,10 Mar 2015,-
531731,KUVAM,AARYA GLOBAL SHARES AND SECURITIES LTD.,11 Mar 2015,Bonus issue 3:4,12 Mar 2015,-,-,04 Mar 2015,11 Mar 2015,-
530047,MOHOTAIND,Mohota Industries Ltd,16 Mar 2015,Bonus issue 1:6,17 Mar 2015,-,-,10 Mar 2015,16 Mar 2015,-
532281,HCLTECH,HCL TECHNOLOGIES LTD.,19 Mar 2015,Bonus issue 1:1,20 Mar 2015,-,-,13 Mar 2015,19 Mar 2015,-
532755,TECHM,TECH MAHINDRA LTD.,19 Mar 2015,Bonus issue 1:1,20 Mar 2015,-,-,13 Mar 2015,19 Mar 2015,-
524348,AARTIDRUGS,AARTI DRUGS LTD.,24 Mar 2015,Bonus issue 1:1,25 Mar 2015,-,-,18 Mar 2015,24 Mar 2015,-
522233,VHCLINDUS,VHCL INDUSTRIES LTD.,26 Mar 2015,Bonus issue 3:1,27 Mar 2015,-,-,20 Mar 2015,26 Mar 2015,-
533269,WABAG,VA TECH WABAG LTD.,26 Mar 2015,Bonus issue 1:1,27 Mar 2015,-,-,20 Mar 2015,26 Mar 2015,-
530305,PICCADIL,PICCADILY AGRO INDUSTRIES LTD.,06 Apr 2015,Bonus issue 1:1,07 Apr 2015,-,-,27 Mar 2015,06 Apr 2015,-
532851,INSECTICID,INSECTICIDES (INDIA) LTD.,16 Apr 2015,Bonus issue 1:2,17 Apr 2015,-,-,09 Apr 2015,16 Apr 2015,-
501270,ANTARIKSH,Antariksh Industries Ltd,05 May 2015,Bonus issue 3:1,06 May 2015,-,-,27 Apr 2015,05 May 2015,-
532456,COMPUAGE,COMPUAGE INFOCOM LTD.,26 May 2015,Bonus issue 3:5,27 May 2015,-,-,25 May 2015,26 May 2015,-
506146,VIVIDHA,VISAGAR POLYTEX LTD.,28 May 2015,Bonus issue 10:1,30 May 2015,-,-,25 May 2015,28 May 2015,-
500209,INFY,INFOSYS LTD.,15 Jun 2015,Bonus issue 1:1,-,17 Jun 2015,17 Jun 2015,10 Jun 2015,16 Jun 2015,-
533304,CMAHENDRA,C. MAHENDRA EXPORTS LTD.,18 Jun 2015,Bonus issue 1:1,19 Jun 2015,-,-,16 Jun 2015,18 Jun 2015,-
509048,LANCORHOL,LANCOR HOLDINGS LTD.,24 Jun 2015,Bonus issue 1:1,25 Jun 2015,-,-,18 Jun 2015,24 Jun 2015,-
533569,SRSLTD,SRS LTD.,25 Jun 2015,Bonus issue 1:1,26 Jun 2015,-,-,19 Jun 2015,25 Jun 2015,-
530517,RELAXO,RELAXO FOOTWEARS LTD.-$,01 Jul 2015,Bonus issue 1:1,02 Jul 2015,-,-,25 Jun 2015,01 Jul 2015,-
500469,FEDERALBNK,FEDERAL BANK LTD.,08 Jul 2015,Bonus issue 1:1,09 Jul 2015,-,-,02 Jul 2015,08 Jul 2015,-
500247,KOTAKBANK,KOTAK MAHINDRA BANK LTD.,08 Jul 2015,Bonus issue 1:1,09 Jul 2015,-,-,02 Jul 2015,08 Jul 2015,-
538970,MANVIJAY,Manvijay Development Company Ltd,08 Jul 2015,Bonus issue 1:1,09 Jul 2015,-,-,02 Jul 2015,08 Jul 2015,-
590078,MAITHANALL,MAITHAN ALLOYS LTD.,15 Jul 2015,Bonus issue 1:1,16 Jul 2015,-,-,09 Jul 2015,15 Jul 2015,-
524804,AUROPHARMA,AUROBINDO PHARMA LTD.,20 Jul 2015,Bonus issue 1:1,21 Jul 2015,-,-,14 Jul 2015,20 Jul 2015,-
517334,MOTHERSUMI,MOTHERSON SUMI SYSTEMS LTD.,23 Jul 2015,Bonus issue 1:2,-,25 Jul 2015,25 Jul 2015,20 Jul 2015,23 Jul 2015,-
533152,MBLINFRA,MBL Infrastructures Ltd,28 Jul 2015,Bonus issue 1:1,29 Jul 2015,-,-,22 Jul 2015,28 Jul 2015,-
506260,ANUHPHR,ANUH PHARMA LTD.,05 Aug 2015,Bonus issue 2:1,06 Aug 2015,-,-,30 Jul 2015,05 Aug 2015,-
512011,TEATIME,TEA TIME LTD.,28 Aug 2015,Bonus issue 093200    ,08 Sep 2015,-,-,28 Aug 2015,11 Sep 2015,-
534060,PMCFIN,PMC Fincorp Limited,31 Aug 2015,Bonus issue 1:1,01 Sep 2015,-,-,25 Aug 2015,31 Aug 2015,-
521220,DAMOINDUS,DAMODAR INDUSTRIES LTD.-$,02 Sep 2015,Bonus issue 1:4,03 Sep 2015,-,-,27 Aug 2015,02 Sep 2015,-
504000,ELPROINTL,ELPRO INTERNATIONAL LTD.,08 Sep 2015,Bonus issue 2:1,-,10 Sep 2015,10 Sep 2015,07 Sep 2015,09 Sep 2015,-
511072,DHFL,DEWAN HOUSING FINANCE CORPORATION LTD.,09 Sep 2015,Bonus issue 1:1,10 Sep 2015,-,-,03 Sep 2015,09 Sep 2015,-
500049,BEL,BHARAT ELECTRONICS LTD.,14 Sep 2015,Bonus issue 2:1,15 Sep 2015,-,-,08 Sep 2015,14 Sep 2015,-
523694,APCOTEXIND,APCOTEX INDUSTRIES LTD.,23 Sep 2015,Bonus issue 1:1,24 Sep 2015,-,-,18 Sep 2015,23 Sep 2015,-
500830,COLPAL,COLGATE-PALMOLIVE (INDIA) LTD.,23 Sep 2015,Bonus issue 1:1,24 Sep 2015,-,-,16 Sep 2015,23 Sep 2015,-
532488,DIVISLAB,DIVI'S LABORATORIES LTD.,23 Sep 2015,Bonus issue 1:1,26 Sep 2015,-,-,18 Sep 2015,23 Sep 2015,-
501831,COASTCORP,COASTAL CORPORATION LTD.,29 Sep 2015,Bonus issue 1:1,-,01 Oct 2015,01 Oct 2015,29 Sep 2015,06 Oct 2015,-
526519,ALPINEHOU,ALPINE HOUSING DEVELOPMENT CORPORATION LTD.,06 Oct 2015,Bonus issue 1:1,-,08 Oct 2015,08 Oct 2015,30 Sep 2015,07 Oct 2015,-
506248,AMNPLST,AMINES & PLASTICIZERS LTD.,08 Oct 2015,Bonus issue 1:1,09 Oct 2015,-,-,01 Oct 2015,08 Oct 2015,-
536974,CPL,Captain Polyplast Ltd,08 Oct 2015,Bonus issue 1:8,10 Oct 2015,-,-,05 Oct 2015,08 Oct 2015,-
538771,PINCON,Pincon Spirit Ltd,08 Oct 2015,Bonus issue 1:1,10 Oct 2015,-,-,05 Oct 2015,08 Oct 2015,-
532776,SHIVAMAUTO,SHIVAM AUTOTECH LTD.,08 Oct 2015,Bonus issue 1:1,10 Oct 2015,-,-,05 Oct 2015,08 Oct 2015,-
536264,TIGERLOGS,Tiger Logistics (India) Ltd,15 Oct 2015,Bonus issue 3:2,16 Oct 2015,-,-,09 Oct 2015,15 Oct 2015,-
504380,ZVINADTR,VINADITYA TRADING CO.LTD.,15 Oct 2015,Bonus issue 47:1,16 Oct 2015,-,-,13 Oct 2015,15 Oct 2015,-
538715,DHABRIYA,Dhabriya Polywood Ltd,21 Oct 2015,Bonus issue 1:4,23 Oct 2015,-,-,15 Oct 2015,21 Oct 2015,-
503169,RUBYMILLS,RUBY MILLS LTD.,21 Oct 2015,Bonus issue 1:1,24 Oct 2015,-,-,16 Oct 2015,21 Oct 2015,-
524444,KAVITIND,Kavit Industries Limited,23 Oct 2015,Bonus issue 1:3,26 Oct 2015,-,-,16 Oct 2015,23 Oct 2015,-
514474,FAIRDSY,FAIR DEAL FILAMENTS LTD.-$,29 Oct 2015,Bonus issue 1:10,31 Oct 2015,-,-,26 Oct 2015,29 Oct 2015,-
534422,LOOKS,Looks Health Services Limited,29 Oct 2015,Bonus issue 3:4,30 Oct 2015,-,-,23 Oct 2015,29 Oct 2015,-
532927,ECLERX,ECLERX SERVICES LTD.,17 Dec 2015,Bonus issue 1:3,18 Dec 2015,-,-,11 Dec 2015,17 Dec 2015,-
505850,MANCREDIT,MANGAL CREDIT AND FINCORP LTD.,17 Dec 2015,Bonus issue 5:1,19 Dec 2015,-,-,14 Dec 2015,17 Dec 2015,-
503101,MARATHON,MARATHON NEXTGEN REALTY LTD.,21 Dec 2015,Bonus issue 1:2,22 Dec 2015,-,-,15 Dec 2015,21 Dec 2015,-
523261,VENKYS,VENKY'S (INDIA) LTD.,21 Dec 2015,Bonus issue 1:2,22 Dec 2015,-,-,15 Dec 2015,21 Dec 2015,-
531642,MARICO,MARICO LTD.,22 Dec 2015,Bonus issue 1:1,24 Dec 2015,-,-,17 Dec 2015,22 Dec 2015,-
532749,ALLCARGO,ALLCARGO LOGISTICS LTD.,30 Dec 2015,Bonus issue 1:1,31 Dec 2015,-,-,28 Dec 2015,30 Dec 2015,-
530299,KOTHARIPRO,KOTHARI PRODUCTS LTD.,05 Jan 2016,Bonus issue 1:2,06 Jan 2016,-,-,30 Dec 2015,05 Jan 2016,-
522295,CONTROLPR,CONTROL PRINT LTD.-$,11 Jan 2016,Bonus issue 1:2,12 Jan 2016,-,-,05 Jan 2016,11 Jan 2016,-
539132,VEGETABLE,Vegetable Products Ltd,18 Feb 2016,Bonus issue 9:5,22 Feb 2016,-,-,15 Feb 2016,19 Feb 2016,-
512165,ABANSENT,ABans Enterprises Ltd,03 Mar 2016,Bonus issue 7:1,04 Mar 2016,-,-,26 Feb 2016,03 Mar 2016,-
532819,MINDTREE,MINDTREE LTD.,09 Mar 2016,Bonus issue 1:1,10 Mar 2016,-,-,02 Mar 2016,09 Mar 2016,-
507526,ASALCBR,ASSOCIATED ALCOHOLS & BREWERIES LTD.,10 Mar 2016,Bonus issue 1:1,11 Mar 2016,-,-,03 Mar 2016,10 Mar 2016,-
531328,KRETTOSYS,Kretto Syscon Ltd,10 Mar 2016,Bonus issue 2:5,12 Mar 2016,-,-,04 Mar 2016,10 Mar 2016,-
539309,RAMASTEEL,Rama Steel Tubes Ltd,14 Mar 2016,Bonus issue 4:1,15 Mar 2016,-,-,08 Mar 2016,14 Mar 2016,-
590005,TIDEWATER,TIDE WATER OIL (INDIA) LTD.,16 Mar 2016,Bonus issue 1:1,17 Mar 2016,-,-,10 Mar 2016,16 Mar 2016,-
530187,ATHARVENT,ATHARV ENTERPRISES LTD.,17 Mar 2016,Bonus issue 1:1,19 Mar 2016,-,-,14 Mar 2016,17 Mar 2016,-
506146,VIVIDHA,VISAGAR POLYTEX LTD.,30 Mar 2016,Bonus issue 1:3,02 Apr 2016,-,-,28 Mar 2016,30 Mar 2016,-
539098,FILTRA,Filtra Consultants and Engineers Ltd,06 Apr 2016,Bonus issue 3:2,08 Apr 2016,-,-,31 Mar 2016,06 Apr 2016,-
532526,DISHMAN,DISHMAN PHARMACEUTICALS & CHEMICALS LTD.,02 May 2016,Bonus issue 1:1,03 May 2016,-,-,26 Apr 2016,02 May 2016,-
539223,AMBITION,Ambition Mica Ltd,11 May 2016,Bonus issue 1:1,12 May 2016,-,-,05 May 2016,11 May 2016,-
538595,GLOSTER,Gloster Ltd,20 May 2016,Bonus issue 1:1,23 May 2016,-,-,16 May 2016,20 May 2016,-
507488,GMBREW,G.M.BREWERIES LTD.,30 May 2016,Bonus issue 1:4,31 May 2016,-,-,24 May 2016,30 May 2016,-
537259,SUYOG,Suyog Telematics Ltd,13 Jun 2016,Bonus issue 1:5,14 Jun 2016,-,-,07 Jun 2016,13 Jun 2016,-
538771,PINCON,Pincon Spirit Ltd,23 Jun 2016,Bonus issue 1:1,25 Jun 2016,-,-,20 Jun 2016,23 Jun 2016,-
500875,ITC,ITC LTD.,01 Jul 2016,Bonus issue 1:2,04 Jul 2016,-,-,27 Jun 2016,01 Jul 2016,-
500547,BPCL,BHARAT PETROLEUM CORPORATION LTD.,13 Jul 2016,Bonus issue 1:1,14 Jul 2016,-,-,07 Jul 2016,13 Jul 2016,-
531531,HATSUN,HATSUN AGRO PRODUCT LTD.,13 Jul 2016,Bonus issue 2:5,14 Jul 2016,-,-,07 Jul 2016,13 Jul 2016,-
526367,GANESHHOUC,GANESH HOUSING CORPORATION LTD.-$,14 Jul 2016,Bonus issue 1:2,15 Jul 2016,-,-,12 Jul 2016,14 Jul 2016,-
506076,GRINDWELL,GRINDWELL NORTON LTD.-$,14 Jul 2016,Bonus issue 1:1,15 Jul 2016,-,-,08 Jul 2016,14 Jul 2016,-
509480,BERGEPAINT,BERGER PAINTS INDIA LTD.,15 Jul 2016,Bonus issue 2:5,18 Jul 2016,-,-,11 Jul 2016,15 Jul 2016,-
501298,INDPRUD,INDUSTRIAL & PRUDENTIAL INVESTMENTS CO.LTD.,19 Jul 2016,Bonus issue 2:1,20 Jul 2016,-,-,15 Jul 2016,19 Jul 2016,-
539225,JIYAECO,Jiya Eco-Products Ltd,27 Jul 2016,Bonus issue 1:5,28 Jul 2016,-,-,25 Jul 2016,27 Jul 2016,-
508980,FRONTCAP,Frontier Capital Ltd,28 Jul 2016,Bonus issue 1:3,29 Jul 2016,-,-,22 Jul 2016,28 Jul 2016,-
538019,OBIL,Oceanaa Biotek Industries Ltd,28 Jul 2016,Bonus issue 7:10,30 Jul 2016,-,-,25 Jul 2016,28 Jul 2016,-
539196,AEL,Amba Enterprises Ltd,08 Aug 2016,Bonus issue 1:5,09 Aug 2016,-,-,02 Aug 2016,08 Aug 2016,-
590018,HISARMET,HISAR METAL INDUSTRIES LTD.-$,09 Aug 2016,Bonus issue 1:2,10 Aug 2016,-,-,03 Aug 2016,09 Aug 2016,-
533289,KTIL,KESAR TERMINALS & INFRASTRUCTURE LTD.,11 Aug 2016,Bonus issue 1:25,13 Aug 2016,-,-,08 Aug 2016,11 Aug 2016,-
532810,PFC,POWER FINANCE CORPORATION LTD.,26 Aug 2016,Bonus issue 1:1,29 Aug 2016,-,-,22 Aug 2016,26 Aug 2016,-
523828,MENONBE,MENON BEARINGS LTD.-$,30 Aug 2016,Bonus issue 1:5,31 Aug 2016,-,-,24 Aug 2016,30 Aug 2016,-
538547,OASIS,Oasis Tradelink Ltd,30 Aug 2016,Bonus issue 1:3,31 Aug 2016,-,-,24 Aug 2016,30 Aug 2016,-
513023,NBVENTURES,NAVA BHARAT VENTURES LTD.,01 Sep 2016,Bonus issue 1:1,03 Sep 2016,-,-,29 Aug 2016,01 Sep 2016,-
533281,TECHNO,TECHNO ELECTRIC AND ENGINEERING CO. LTD.,06 Sep 2016,Bonus issue 1:1,07 Sep 2016,-,-,31 Aug 2016,06 Sep 2016,-
500034,BAJFINANCE,Bajaj Finance Limited,08 Sep 2016,Bonus issue 1:1,10 Sep 2016,-,-,02 Sep 2016,08 Sep 2016,-
538706,ULTRACAB,Ultracab (India) Ltd,08 Sep 2016,Bonus issue 1:2,09 Sep 2016,-,-,01 Sep 2016,08 Sep 2016,-
526586,WIMPLAST,WIM PLAST LTD.-$,08 Sep 2016,Bonus issue 1:1,09 Sep 2016,-,-,01 Sep 2016,08 Sep 2016,-
538713,ATISHAY,Atishay Ltd,14 Sep 2016,Bonus issue 1:4,15 Sep 2016,-,-,12 Sep 2016,14 Sep 2016,-
500104,HINDPETRO,HINDUSTAN PETROLEUM CORPORATION LTD.,14 Sep 2016,Bonus issue 2:1,15 Sep 2016,-,-,07 Sep 2016,14 Sep 2016,-
517385,SYMPHONY,Symphony Limited,14 Sep 2016,Bonus issue 1:1,15 Sep 2016,-,-,07 Sep 2016,14 Sep 2016,-
507779,KANPRPLA,KANPUR PLASTIPACK LTD.,23 Sep 2016,Bonus issue 1:2,26 Sep 2016,-,-,20 Sep 2016,23 Sep 2016,-
537069,ARNOLD,Arnold Holdings Ltd,27 Sep 2016,Bonus issue 5:1,28 Sep 2016,-,-,21 Sep 2016,27 Sep 2016,-
537524,VIAANINDUS,Viaan Industries Ltd,27 Sep 2016,Bonus issue 2:1,-,29 Sep 2016,29 Sep 2016,22 Sep 2016,28 Sep 2016,-
532955,RECLTD,REC Ltd,28 Sep 2016,Bonus issue 1:1,29 Sep 2016,-,-,22 Sep 2016,28 Sep 2016,-
502015,ASIIL,ASI Industries Ltd,29 Sep 2016,Bonus issue 1:4,30 Sep 2016,-,-,26 Sep 2016,29 Sep 2016,-
530801,DIAMOND,DIAMOND INFOSYSTEMS LTD.,04 Oct 2016,Bonus issue 2:1,05 Oct 2016,-,-,28 Sep 2016,04 Oct 2016,-
538733,STARLIT,Starlit Power Systems Ltd,06 Oct 2016,Bonus issue 1:4,07 Oct 2016,-,-,30 Sep 2016,06 Oct 2016,-
512161,8KMILES,8K MILES SOFTWARE SERVICES LTD.,10 Oct 2016,Bonus issue 1:3,13 Oct 2016,-,-,04 Oct 2016,10 Oct 2016,-
530305,PICCADIL,PICCADILY AGRO INDUSTRIES LTD.,10 Oct 2016,Bonus issue 1:1,13 Oct 2016,-,-,05 Oct 2016,10 Oct 2016,-
530307,CHAMANSEQ,CHAMAN LAL SETIA EXPORTS LTD.-$,14 Oct 2016,Bonus issue 1:10,17 Oct 2016,-,-,06 Oct 2016,14 Oct 2016,-
530965,IOC,INDIAN OIL CORPORATION LTD.,18 Oct 2016,Bonus issue 1:1,19 Oct 2016,-,-,10 Oct 2016,18 Oct 2016,-
531082,ALANKIT,Alankit Ltd,19 Oct 2016,Bonus issue 1:1,20 Oct 2016,-,-,14 Oct 2016,19 Oct 2016,-
537092,MODEX,Modex International Securities Ltd,20 Oct 2016,Bonus issue 1:1,21 Oct 2016,-,-,14 Oct 2016,20 Oct 2016,-
