Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
506184,KANANIIND,KANANI INDUSTRIES LTD.,22 Dec 2009,Stock  Split From Rs.10/- to Rs.5/-,23 Dec 2009,-,-,16 Dec 2009,22 Dec 2009,-
533015,NUTEK,NU TEK INDIA LTD.,23 Dec 2009,Stock  Split From Rs.10/- to Rs.5/-,24 Dec 2009,-,-,17 Dec 2009,23 Dec 2009,-
532778,LITL,LANCO INFRATECH LTD.,04 Jan 2010,Stock  Split From Rs.10/- to Rs.1/-,05 Jan 2010,-,-,24 Dec 2009,04 Jan 2010,-
531515,MAHANIN,MAHAN INDUSTRIES LTD.,15 Jan 2010,Stock  Split From Rs.10/- to Rs.1/-,18 Jan 2010,-,-,11 Jan 2010,15 Jan 2010,-
506146,VIVIDHA,VISAGAR POLYTEX LTD.,21 Jan 2010,Stock  Split From Rs.10/- to Rs.1/-,22 Jan 2010,-,-,15 Jan 2010,21 Jan 2010,-
514348,WINSOME,WINSOME YARNS LTD.,21 Jan 2010,Stock  Split From Rs.10/- to Rs.1/-,22 Jan 2010,-,-,15 Jan 2010,21 Jan 2010,-
521030,NAKODA,Nakoda Limited-$,22 Jan 2010,Stock  Split From Rs.10/- to Rs.5/-,25 Jan 2010,-,-,18 Jan 2010,22 Jan 2010,-
590094,FARMAXIND,Farmax India Limited-$,27 Jan 2010,Stock  Split From Rs.10/- to Rs.5/-,28 Jan 2010,-,-,20 Jan 2010,27 Jan 2010,-
500031,BAJAJELEC,BAJAJ ELECTRICALS LTD.-$,28 Jan 2010,Stock  Split From Rs.10/- to Rs.2/-,29 Jan 2010,-,-,21 Jan 2010,28 Jan 2010,-
532902,CCCL,CONSOLIDATED CONSTRUCTION CONSORTIUM LTD.,10 Feb 2010,Stock  Split From Rs.10/- to Rs.2/-,11 Feb 2010,-,-,04 Feb 2010,10 Feb 2010,-
530813,KRBL,KRBL LTD.,10 Feb 2010,Stock  Split From Rs.10/- to Rs.1/-,12 Feb 2010,-,-,05 Feb 2010,10 Feb 2010,-
502015,ASIIL,ASI Industries Ltd,18 Feb 2010,Stock  Split From Rs.10/- to Rs.5/-,19 Feb 2010,-,-,11 Feb 2010,18 Feb 2010,-
532975,AISHWARYA,AISHWARYA TELECOM LTD.,24 Feb 2010,Stock  Split From Rs.10/- to Rs.5/-,25 Feb 2010,-,-,18 Feb 2010,24 Feb 2010,-
515147,HALDYNGL,Haldyn Glass Ltd-$,25 Feb 2010,Stock  Split From Rs.10/- to Rs.1/-,26 Feb 2010,-,-,19 Feb 2010,25 Feb 2010,-
524687,BASANTGL,BASANT AGRO TECH (INDIA) LTD.-$,26 Feb 2010,Stock  Split From Rs.10/- to Rs.1/-,02 Mar 2010,-,-,22 Feb 2010,26 Feb 2010,-
524378,UMPEI,JMDE PACKAGING & REALTIES LTD.,26 Feb 2010,Stock  Split From Rs.10/- to Rs.1/-,02 Mar 2010,-,-,22 Feb 2010,26 Feb 2010,-
532374,STRTECH,STERLITE TECHNOLOGIES LTD.,09 Mar 2010,Stock  Split From Rs.5/- to Rs.2/-,10 Mar 2010,-,-,03 Mar 2010,09 Mar 2010,-
532320,VAARAD,Vaarad Ventures Ltd,09 Mar 2010,Stock  Split From Rs.10/- to Rs.2/-,10 Mar 2010,-,-,03 Mar 2010,09 Mar 2010,-
500204,INDSEC,INDIA SECURITIES LTD.,11 Mar 2010,Stock  Split From Rs.10/- to Rs.1/-,13 Mar 2010,-,-,08 Mar 2010,11 Mar 2010,-
531249,WLPACKP,WELL PACK PAPERS & CONTAINERS LTD.,15 Mar 2010,Stock  Split From Rs.10/- to Rs.1/-,17 Mar 2010,-,-,10 Mar 2010,16 Mar 2010,-
519323,MURLIIND,MURLI INDUSTRIES LTD.-$,18 Mar 2010,Stock  Split From Rs.10/- to Rs.2/-,19 Mar 2010,-,-,12 Mar 2010,18 Mar 2010,-
532509,SUPRAJIT,SUPRAJIT ENGINEERING LTD.-$,18 Mar 2010,Stock  Split From Rs.5/- to Rs.1/-,20 Mar 2010,-,-,12 Mar 2010,18 Mar 2010,-
524494,IPCALAB,IPCA LABORATORIES LTD.,22 Mar 2010,Stock  Split From Rs.10/- to Rs.2/-,23 Mar 2010,-,-,15 Mar 2010,22 Mar 2010,-
532673,KMSUGAR,K.M.SUGAR MILLS LTD.,26 Mar 2010,Stock  Split From Rs.10/- to Rs.2/-,29 Mar 2010,-,-,19 Mar 2010,26 Mar 2010,-
500520,M&M,MAHINDRA & MAHINDRA LTD.,29 Mar 2010,Stock  Split From Rs.10/- to Rs.5/-,30 Mar 2010,-,-,22 Mar 2010,29 Mar 2010,-
507998,SIMMOND,SIMMONDS MARSHALL LTD.,29 Mar 2010,Stock  Split From Rs.10/- to Rs.2/-,30 Mar 2010,-,-,22 Mar 2010,29 Mar 2010,-
532900,PAISALO,Paisalo Digital Ltd,05 Apr 2010,Stock  Split From Rs.10/- to Rs.2/-,06 Apr 2010,-,-,26 Mar 2010,05 Apr 2010,-
532746,UNITY,UNITY INFRAPROJECTS LTD.,07 Apr 2010,Stock  Split From Rs.10/- to Rs.2/-,08 Apr 2010,-,-,30 Mar 2010,07 Apr 2010,-
521228,TATIAGLOB,TATIA GLOBAL VENNTURE LTD.,22 Apr 2010,Stock  Split From Rs.10/- to Rs.1/-,23 Apr 2010,-,-,16 Apr 2010,22 Apr 2010,-
531213,MANAPPURAM,MANAPPURAM FINANCE LTD.,03 May 2010,Stock  Split From Rs.10/- to Rs.2/-,04 May 2010,-,-,27 Apr 2010,03 May 2010,-
511726,VIPUL,VIPUL LTD.,04 May 2010,Stock  Split From Rs.2/- to Rs.1/-,05 May 2010,-,-,28 Apr 2010,04 May 2010,-
532178,ENGINERSIN,ENGINEERS INDIA LTD.,06 May 2010,Stock  Split From Rs.10/- to Rs.5/-,07 May 2010,-,-,30 Apr 2010,06 May 2010,-
524109,KABRAEXTRU,KABRA EXTRUSIONTECHNIK LTD.,17 May 2010,Stock  Split From Rs.10/- to Rs.5/-,18 May 2010,-,-,11 May 2010,17 May 2010,-
524370,BODALCHEM,BODAL CHEMICALS LTD.,10 Jun 2010,Stock  Split From Rs.10/- to Rs.2/-,11 Jun 2010,-,-,04 Jun 2010,10 Jun 2010,-
500900,STERLITEIND,STERLITE INDUSTRIES (INDIA) LTD.,21 Jun 2010,Stock  Split From Rs.2/- to Rs.1/-,22 Jun 2010,-,-,15 Jun 2010,21 Jun 2010,-
531977,CHLOGIST,CHARTERED LOGISTICS LTD.,23 Jun 2010,Stock  Split From Rs.10/- to Rs.1/-,24 Jun 2010,-,-,17 Jun 2010,23 Jun 2010,-
506109,GENESYS,GENESYS INTERNATIONAL CORPORATION LTD.,23 Jun 2010,Stock  Split From Rs.10/- to Rs.5/-,24 Jun 2010,-,-,17 Jun 2010,23 Jun 2010,-
512229,VERITAS,VERITAS (INDIA) LTD.,28 Jun 2010,Stock  Split From Rs.10/- to Rs.1/-,29 Jun 2010,-,-,22 Jun 2010,28 Jun 2010,-
500800,TATAGLOBAL,Tata Global Beverages Limited,30 Jun 2010,Stock  Split From Rs.10/- to Rs.1/-,02 Jul 2010,-,-,25 Jun 2010,01 Jul 2010,-
526753,KRIPIND,KRIPTOL INDUSTRIES LTD.,02 Jul 2010,Stock  Split From Rs.10/- to Rs.5/-,05 Jul 2010,-,-,25 Jun 2010,02 Jul 2010,-
532691,TULIP,TULIP TELECOM LTD.,06 Jul 2010,Stock  Split From Rs.10/- to Rs.2/-,07 Jul 2010,-,-,29 Jun 2010,06 Jul 2010,-
526560,ENGLISHIN,EICL LTD.-$,07 Jul 2010,Stock  Split From Rs.10/- to Rs.2/-,-,09 Jul 2010,09 Jul 2010,02 Jul 2010,08 Jul 2010,-
531162,EMAMILTD,EMAMI LTD.-$,21 Jul 2010,Stock  Split From Rs.2/- to Rs.1/-,-,23 Jul 2010,27 Jul 2010,16 Jul 2010,22 Jul 2010,-
512048,LUHARUKA,Luharuka Media & Infra Ltd,29 Jul 2010,Stock  Split From Rs.10/- to Rs.1/-,31 Jul 2010,-,-,26 Jul 2010,29 Jul 2010,-
513377,MMTC,MMTC LTD.,29 Jul 2010,Stock  Split From Rs.10/- to Rs.1/-,30 Jul 2010,-,-,23 Jul 2010,29 Jul 2010,-
532718,PRATIBHA,PRATIBHA INDUSTRIES LTD.,30 Jul 2010,Stock  Split From Rs.10/- to Rs.2/-,02 Aug 2010,-,-,26 Jul 2010,30 Jul 2010,-
590094,FARMAXIND,Farmax India Limited-$,03 Aug 2010,Stock  Split From Rs.5/- to Rs.1/-,04 Aug 2010,-,-,28 Jul 2010,03 Aug 2010,-
532922,EDELWEISS,Edelweiss Financial Services Ltd.,10 Aug 2010,Stock  Split From Rs.5/- to Rs.1/-,11 Aug 2010,-,-,04 Aug 2010,10 Aug 2010,-
523523,RAINBOWPAP,RAINBOW PAPERS LTD.-$,11 Aug 2010,Stock  Split From Rs.10/- to Rs.2/-,12 Aug 2010,-,-,05 Aug 2010,11 Aug 2010,-
531137,GEMSI,GEMSTONE INVESTMENTS LTD.,13 Aug 2010,Stock  Split From Rs.10/- to Rs.1/-,16 Aug 2010,-,-,09 Aug 2010,13 Aug 2010,-
509715,JAYSHREETEA,JAY SHREE TEA & INDUSTRIES LTD.,13 Aug 2010,Stock  Split From Rs.10/- to Rs.5/-,16 Aug 2010,-,-,09 Aug 2010,13 Aug 2010,-
524000,MAGMA,MAGMA FINCORP LTD.,13 Aug 2010,Stock  Split From Rs.10/- to Rs.2/-,16 Aug 2010,-,-,09 Aug 2010,13 Aug 2010,-
500010,HDFC,HOUSING DEVELOPMENT FINANCE CORP.LTD.,18 Aug 2010,Stock  Split From Rs.10/- to Rs.2/-,20 Aug 2010,-,-,13 Aug 2010,19 Aug 2010,-
532805,REDINGTON,REDINGTON (INDIA) LTD.,20 Aug 2010,Stock  Split From Rs.10/- to Rs.2/-,23 Aug 2010,-,-,13 Aug 2010,20 Aug 2010,-
500257,LUPIN,LUPIN LTD.,27 Aug 2010,Stock  Split From Rs.10/- to Rs.2/-,30 Aug 2010,-,-,23 Aug 2010,27 Aug 2010,-
504741,INDIANHUME,INDIAN HUME PIPE CO.LTD.,30 Aug 2010,Stock  Split From Rs.10/- to Rs.2/-,31 Aug 2010,-,-,24 Aug 2010,30 Aug 2010,-
508869,APOLLOHOSP,APOLLO HOSPITALS ENTERPRISE LTD.,02 Sep 2010,Stock  Split From Rs.10/- to Rs.5/-,03 Sep 2010,-,-,27 Aug 2010,02 Sep 2010,-
507717,DHANUKA,DHANUKA AGRITECH LTD.,02 Sep 2010,Stock  Split From Rs.10/- to Rs.2/-,04 Sep 2010,-,-,30 Aug 2010,02 Sep 2010,-
590066,KCP,K.C.P.LTD.,02 Sep 2010,Stock  Split From Rs.10/- to Rs.1/-,03 Sep 2010,-,-,27 Aug 2010,02 Sep 2010,-
531149,SRANGMARK,SHREE RANG MARK TRAVELS LTD.,07 Sep 2010,Stock  Split From Rs.10/- to Rs.5/-,08 Sep 2010,-,-,01 Sep 2010,07 Sep 2010,-
500825,BRITANNIA,BRITANNIA INDUSTRIES LTD.,08 Sep 2010,Stock  Split From Rs.10/- to Rs.2/-,09 Sep 2010,-,-,02 Sep 2010,08 Sep 2010,-
522287,KALPATPOWR,KALPATARU POWER TRANSMISSION LTD.,08 Sep 2010,Stock  Split From Rs.10/- to Rs.2/-,09 Sep 2010,-,-,02 Sep 2010,08 Sep 2010,-
500247,KOTAKBANK,KOTAK MAHINDRA BANK LTD.,13 Sep 2010,Stock  Split From Rs.10/- to Rs.5/-,14 Sep 2010,-,-,06 Sep 2010,13 Sep 2010,-
532830,ASTRAL,ASTRAL POLY TECHNIK LTD.,15 Sep 2010,Stock  Split From Rs.10/- to Rs.5/-,16 Sep 2010,-,-,08 Sep 2010,15 Sep 2010,-
533017,RMMIL,RESURGERE MINES & MINERALS INDIA LTD.,15 Sep 2010,Stock  Split From Rs.10/- to Rs.1/-,-,17 Sep 2010,19 Sep 2010,09 Sep 2010,16 Sep 2010,-
500055,TATASTLBSL,Tata Steel Bsl Ltd,21 Sep 2010,Stock  Split From Rs.10/- to Rs.2/-,-,23 Sep 2010,25 Sep 2010,16 Sep 2010,22 Sep 2010,-
532921,ADANIPORTS,ADANI PORTS AND SPECIAL ECONOMIC ZONE LTD.,23 Sep 2010,Stock  Split From Rs.10/- to Rs.2/-,24 Sep 2010,-,-,17 Sep 2010,23 Sep 2010,-
511605,ARIHCAPM,ARIHANT CAPITAL MARKETS LTD.,23 Sep 2010,Stock  Split From Rs.10/- to Rs.5/-,24 Sep 2010,-,-,17 Sep 2010,23 Sep 2010,-
531731,KUVAM,AARYA GLOBAL SHARES AND SECURITIES LTD.,23 Sep 2010,Stock  Split From Rs.10/- to Rs.1/-,24 Sep 2010,-,-,17 Sep 2010,23 Sep 2010,-
514450,MHLXMIRU,MAHALAXMI RUBTECH LTD.,23 Sep 2010,Stock  Split From Rs.10/- to Rs.1/-,-,27 Sep 2010,29 Sep 2010,20 Sep 2010,24 Sep 2010,-
532218,SOUTHBANK,SOUTH INDIAN BANK LTD.,23 Sep 2010,Stock  Split From Rs.10/- to Rs.1/-,24 Sep 2010,-,-,17 Sep 2010,23 Sep 2010,-
530393,DBSTOCKBRO,DB (INTERNATIONAL) STOCK BROKERS LTD.,24 Sep 2010,Stock  Split From Rs.10/- to Rs.2/-,27 Sep 2010,-,-,20 Sep 2010,24 Sep 2010,-
512105,PROAIMENT,Proaim Enterprises Ltd,24 Sep 2010,Stock  Split From Rs.10/- to Rs.1/-,27 Sep 2010,-,-,20 Sep 2010,24 Sep 2010,-
532789,NCOPPER,NISSAN COPPER LTD.,27 Sep 2010,Stock  Split From Rs.10/- to Rs.1/-,28 Sep 2010,-,-,21 Sep 2010,27 Sep 2010,-
531814,TIRSARJ,TIRUPATI SARJAN LTD.,28 Sep 2010,Stock  Split From Rs.10/- to Rs.5/-,29 Sep 2010,-,-,22 Sep 2010,27 Sep 2010,-
532719,BLKASHYAP,B.L.KASHYAP AND SONS LTD.,29 Sep 2010,Stock  Split From Rs.5/- to Rs.1/-,01 Oct 2010,-,-,24 Sep 2010,30 Sep 2010,-
533159,AQUA,Aqua Logistics Ltd,01 Oct 2010,Stock  Split From Rs.10/- to Rs.1/-,04 Oct 2010,-,-,24 Sep 2010,01 Oct 2010,-
531447,ROCKONENT,Rockon Enterprises Ltd,06 Oct 2010,Stock  Split From Rs.10/- to Rs.5/-,07 Oct 2010,-,-,29 Sep 2010,06 Oct 2010,-
508860,DIAMANT,Diamant Infrastructure Limited,07 Oct 2010,Stock  Split From Rs.10/- to Rs.2/-,09 Oct 2010,-,-,04 Oct 2010,07 Oct 2010,-
505509,RESPONIND,RESPONSIVE INDUSTRIES LTD.,08 Oct 2010,Stock  Split From Rs.10/- to Rs.1/-,11 Oct 2010,-,-,04 Oct 2010,08 Oct 2010,-
522281,RAMRAT,RAM RATNA WIRES LTD.-$,14 Oct 2010,Stock  Split From Rs.10/- to Rs.5/-,16 Oct 2010,-,-,11 Oct 2010,14 Oct 2010,-
532780,PARSVNATH,PARSVNATH DEVELOPERS LTD.,18 Oct 2010,Stock  Split From Rs.10/- to Rs.5/-,19 Oct 2010,-,-,12 Oct 2010,18 Oct 2010,-
509930,SUPREMEIND,SUPREME INDUSTRIES LTD.,18 Oct 2010,Stock  Split From Rs.10/- to Rs.2/-,19 Oct 2010,-,-,12 Oct 2010,18 Oct 2010,-
532993,SEZAL,Sezal Glass Limited,21 Oct 2010,Stock  Split From Rs.10/- to Rs.1/-,22 Oct 2010,-,-,15 Oct 2010,21 Oct 2010,-
506690,UNICHEMLAB,UNICHEM LABORATORIES LTD.,21 Oct 2010,Stock  Split From Rs.5/- to Rs.2/-,22 Oct 2010,-,-,15 Oct 2010,21 Oct 2010,-
530343,GENUSPOWER,GENUS POWER INFRASTRUCTURES LTD.-$,22 Oct 2010,Stock  Split From Rs.10/- to Rs.1/-,25 Oct 2010,-,-,18 Oct 2010,22 Oct 2010,-
502742,SINTEX,SINTEX INDUSTRIES LTD.,27 Oct 2010,Stock  Split From Rs.2/- to Rs.1/-,28 Oct 2010,-,-,21 Oct 2010,27 Oct 2010,-
530945,GISL,GANGOTRI IRON & STEEL COMPANY LTD.,29 Oct 2010,Stock  Split From Rs.10/- to Rs.5/-,01 Nov 2010,-,-,25 Oct 2010,29 Oct 2010,-
500219,JISLJALEQS,JAIN IRRIGATION SYSTEMS LTD.,29 Oct 2010,Stock  Split From Rs.10/- to Rs.2/-,01 Nov 2010,-,-,25 Oct 2010,29 Oct 2010,-
532900,PAISALO,Paisalo Digital Ltd,29 Oct 2010,Stock  Split From Rs.2/- to Rs.1/-,01 Nov 2010,-,-,25 Oct 2010,29 Oct 2010,-
532748,PFOCUS,PRIME FOCUS LTD.,29 Oct 2010,Stock  Split From Rs.10/- to Rs.1/-,01 Nov 2010,-,-,25 Oct 2010,29 Oct 2010,-
532212,ARCHIES,ARCHIES LTD.,02 Nov 2010,Stock  Split From Rs.10/- to Rs.2/-,03 Nov 2010,-,-,27 Oct 2010,02 Nov 2010,-
511682,IFLPROMOT,IFL PROMOTERS LTD.,03 Nov 2010,Stock  Split From Rs.10/- to Rs.5/-,05 Nov 2010,-,-,29 Oct 2010,03 Nov 2010,-
532854,NITINFIRE,NITIN FIRE PROTECTION INDUSTRIES LTD.,04 Nov 2010,Stock  Split From Rs.10/- to Rs.2/-,08 Nov 2010,-,-,29 Oct 2010,05 Nov 2010,-
523842,SUPTANERY,Super Tannery Limited,04 Nov 2010,Stock  Split From Rs.2/- to Rs.1/-,08 Nov 2010,-,-,29 Oct 2010,05 Nov 2010,-
532759,ATLANTA,ATLANTA LTD.,08 Nov 2010,Stock  Split From Rs.10/- to Rs.2/-,09 Nov 2010,-,-,01 Nov 2010,08 Nov 2010,-
530263,GLOBALCA,GLOBAL CAPITAL MARKETS LTD.,08 Nov 2010,Stock  Split From Rs.10/- to Rs.1/-,09 Nov 2010,-,-,01 Nov 2010,08 Nov 2010,-
500184,HSCL,Himadri Speciality Chemical Ltd,08 Nov 2010,Stock  Split From Rs.10/- to Rs.1/-,09 Nov 2010,-,-,01 Nov 2010,08 Nov 2010,-
519248,JVLAGRO,JVL AGRO INDUSTRIES LTD.,09 Nov 2010,Stock  Split From Rs.10/- to Rs.1/-,10 Nov 2010,-,-,03 Nov 2010,09 Nov 2010,-
500314,ORIENTHOT,ORIENTAL HOTELS LTD.,10 Nov 2010,Stock  Split From Rs.10/- to Rs.1/-,11 Nov 2010,-,-,03 Nov 2010,10 Nov 2010,-
531548,SOMANYCERA,SOMANY CERAMICS LTD.,11 Nov 2010,Stock  Split From Rs.10/- to Rs.2/-,12 Nov 2010,-,-,04 Nov 2010,11 Nov 2010,-
532991,MVL,MVL LTD.,16 Nov 2010,Stock  Split From Rs.2/- to Rs.1/-,18 Nov 2010,-,-,10 Nov 2010,16 Nov 2010,-
530999,BALAMINES,BALAJI AMINES LTD.-$,18 Nov 2010,Stock  Split From Rs.10/- to Rs.2/-,19 Nov 2010,-,-,11 Nov 2010,18 Nov 2010,-
501455,GREAVESCOT,GREAVES COTTON LTD.,24 Nov 2010,Stock  Split From Rs.10/- to Rs.2/-,25 Nov 2010,-,-,18 Nov 2010,24 Nov 2010,-
524715,SUNPHARMA,SUN PHARMACEUTICAL INDUSTRIES LTD.,25 Nov 2010,Stock  Split From Rs.5/- to Rs.1/-,26 Nov 2010,-,-,19 Nov 2010,25 Nov 2010,-
532710,SADBHAV,SADBHAV ENGINEERING LTD.,07 Dec 2010,Stock  Split From Rs.10/- to Rs.1/-,08 Dec 2010,-,-,01 Dec 2010,07 Dec 2010,-
530901,ACIL,ACIL Cotton Industries Limited,09 Dec 2010,Stock  Split From Rs.5/- to Rs.1/-,10 Dec 2010,-,-,03 Dec 2010,09 Dec 2010,-
531703,TRIBHSG,TRIBHUVAN HOUSING LTD.,13 Dec 2010,Stock  Split From Rs.5/- to Rs.1/-,14 Dec 2010,-,-,07 Dec 2010,13 Dec 2010,-
502355,BALKRISIND,BALKRISHNA INDUSTRIES LTD.-$,20 Dec 2010,Stock  Split From Rs.10/- to Rs.2/-,21 Dec 2010,-,-,13 Dec 2010,20 Dec 2010,-
506395,COROMANDEL,COROMANDEL INTERNATIONAL LTD.,23 Dec 2010,Stock  Split From Rs.2/- to Rs.1/-,24 Dec 2010,-,-,16 Dec 2010,23 Dec 2010,-
500125,EIDPARRY,E.I.D.-PARRY (INDIA) LTD.,23 Dec 2010,Stock  Split From Rs.2/- to Rs.1/-,24 Dec 2010,-,-,16 Dec 2010,23 Dec 2010,-
532516,SURYAPHARM,SURYA PHARMACEUTICAL LTD.,23 Dec 2010,Stock  Split From Rs.10/- to Rs.1/-,24 Dec 2010,-,-,16 Dec 2010,23 Dec 2010,-
512449,SVCRES,SVC Resources Limited,29 Dec 2010,Stock  Split From Rs.2/- to Rs.1/-,30 Dec 2010,-,-,23 Dec 2010,29 Dec 2010,-
532714,KEC,KEC INTERNATIONAL LTD.,30 Dec 2010,Stock  Split From Rs.10/- to Rs.2/-,31 Dec 2010,-,-,24 Dec 2010,30 Dec 2010,-
500253,LICHSGFIN,LIC HOUSING FINANCE LTD.,30 Dec 2010,Stock  Split From Rs.10/- to Rs.2/-,31 Dec 2010,-,-,24 Dec 2010,30 Dec 2010,-
505530,PRISMINFO,PRISM INFORMATICS LTD.,06 Jan 2011,Stock  Split From Rs.10/- to Rs.1/-,07 Jan 2011,-,-,31 Dec 2010,06 Jan 2011,-
532887,NTL,Neueon Towers Ltd,10 Jan 2011,Stock  Split From Rs.5/- to Rs.1/-,11 Jan 2011,-,-,04 Jan 2011,10 Jan 2011,-
532638,SHOPERSTOP,SHOPPERS STOP LTD.,12 Jan 2011,Stock  Split From Rs.10/- to Rs.5/-,13 Jan 2011,-,-,06 Jan 2011,12 Jan 2011,-
533168,ROSSELLIND,ROSSELL INDIA LTD.,20 Jan 2011,Stock  Split From Rs.10/- to Rs.2/-,21 Jan 2011,-,-,14 Jan 2011,20 Jan 2011,-
526241,AMRAPLIN,AMRAPALI INDUSTRIES LTD.,27 Jan 2011,Stock  Split From Rs.10/- to Rs.5/-,28 Jan 2011,-,-,20 Jan 2011,27 Jan 2011,-
523537,APMIN,APM INDUSTRIES LTD.-$,27 Jan 2011,Stock  Split From Rs.10/- to Rs.2/-,28 Jan 2011,-,-,20 Jan 2011,27 Jan 2011,-
530885,FIVECORE,Five Core Exim Ltd,03 Feb 2011,Stock  Split From Rs.10/- to Rs.2/-,04 Feb 2011,-,-,28 Jan 2011,03 Feb 2011,-
500312,ONGC,OIL AND NATURAL GAS CORPORATION LTD.,08 Feb 2011,Stock  Split From Rs.10/- to Rs.5/-,09 Feb 2011,-,-,02 Feb 2011,08 Feb 2011,-
524804,AUROPHARMA,AUROBINDO PHARMA LTD.,10 Feb 2011,Stock  Split From Rs.5/- to Rs.1/-,11 Feb 2011,-,-,04 Feb 2011,10 Feb 2011,-
532672,GLODYNE,GLODYNE TECHNOSERVE LTD.,10 Feb 2011,Stock  Split From Rs.10/- to Rs.6/-,11 Feb 2011,-,-,04 Feb 2011,10 Feb 2011,-
526523,JAYENGY,JAY ENERGY AND S.ENERGIES LTD.,14 Feb 2011,Stock  Split From Rs.10/- to Rs.2/-,15 Feb 2011,-,-,08 Feb 2011,11 Feb 2011,-
531025,VISAGAR,VISAGAR FINANCIAL SERVICES LTD.,21 Feb 2011,Stock  Split From Rs.10/- to Rs.2/-,22 Feb 2011,-,-,14 Feb 2011,21 Feb 2011,-
531601,GUJCV,GCV Services Limited,23 Feb 2011,Stock  Split From Rs.10/- to Rs.5/-,24 Feb 2011,-,-,17 Feb 2011,23 Feb 2011,-
526721,NICCOPAR,NICCO PARKS & RESORTS LTD.-$,24 Feb 2011,Stock  Split From Rs.10/- to Rs.1/-,25 Feb 2011,-,-,18 Feb 2011,24 Feb 2011,-
500188,HINDZINC,HINDUSTAN ZINC LTD.,07 Mar 2011,Stock  Split From Rs.10/- to Rs.2/-,08 Mar 2011,-,-,28 Feb 2011,07 Mar 2011,-
532234,NATIONALUM,NATIONAL ALUMINIUM CO.LTD.,15 Mar 2011,Stock  Split From Rs.10/- to Rs.5/-,16 Mar 2011,-,-,09 Mar 2011,15 Mar 2011,-
530337,EXELON,EXELON INFRASTRUCTURE LTD.,24 Mar 2011,Stock  Split From Rs.10/- to Rs.5/-,25 Mar 2011,-,-,18 Mar 2011,24 Mar 2011,-
530431,ADORFO,ADOR FONTECH LTD.-$,28 Mar 2011,Stock  Split From Rs.10/- to Rs.2/-,29 Mar 2011,-,-,22 Mar 2011,28 Mar 2011,-
531270,DAZZEL,DAZZEL CONFINDIVE LTD.,31 Mar 2011,Stock  Split From Rs.10/- to Rs.1/-,05 Apr 2011,-,-,28 Mar 2011,01 Apr 2011,-
531465,NOUVEAU,NOUVEAU GLOBAL VENTURES LTD.,07 Apr 2011,Stock  Split From Rs.10/- to Rs.1/-,08 Apr 2011,-,-,30 Mar 2011,07 Apr 2011,-
531411,TUNITEX,TUNI TEXTILE MILLS LTD.,07 Apr 2011,Stock  Split From Rs.10/- to Rs.1/-,08 Apr 2011,-,-,30 Mar 2011,07 Apr 2011,-
531733,BAFNASP,BAFNA SPINNING MILLS & EXPORTS LTD.,13 Apr 2011,Stock  Split From Rs.5/- to Rs.1/-,15 Apr 2011,-,-,06 Apr 2011,13 Apr 2011,-
506134,INTELLCAP,INTELLIVATE CAPITAL VENTURES LTD.,27 Apr 2011,Stock  Split From Rs.10/- to Rs.1/-,28 Apr 2011,-,-,20 Apr 2011,27 Apr 2011,-
533229,BAJAJCON,Bajaj Consumer Care Ltd,05 May 2011,Stock  Split From Rs.5/- to Rs.1/-,06 May 2011,-,-,29 Apr 2011,05 May 2011,-
512465,SANPOLY,SANTOWIN CORPORATION LTD.,16 May 2011,Stock  Split From Rs.10/- to Rs.2/-,18 May 2011,-,-,11 May 2011,17 May 2011,-
531865,VOLTM,VOLANT TEXTILE MILLS LTD.,01 Jun 2011,Stock  Split From Rs.10/- to Rs.1/-,02 Jun 2011,-,-,26 May 2011,01 Jun 2011,-
522235,MINALIND,Minal Industries Limited,02 Jun 2011,Stock  Split From Rs.10/- to Rs.2/-,03 Jun 2011,-,-,27 May 2011,02 Jun 2011,-
522292,CHANDNI,Chandni Textiles Engineering Ind. Ltd,06 Jun 2011,Stock  Split From Rs.10/- to Rs.1/-,07 Jun 2011,-,-,31 May 2011,06 Jun 2011,-
514446,LSIND,LS INDUSTRIES LTD.,14 Jun 2011,Stock  Split From Rs.10/- to Rs.1/-,15 Jun 2011,-,-,08 Jun 2011,14 Jun 2011,-
500339,RAIN,Rain Industries Ltd,15 Jun 2011,Stock  Split From Rs.10/- to Rs.2/-,16 Jun 2011,-,-,09 Jun 2011,15 Jun 2011,-
522029,WINDMACHIN,WINDSOR MACHINES LTD.,16 Jun 2011,Stock  Split From Rs.4/- to Rs.2/-,17 Jun 2011,-,-,10 Jun 2011,16 Jun 2011,-
533144,COX&KINGS,Cox & Kings Limited,21 Jun 2011,Stock  Split From Rs.10/- to Rs.5/-,22 Jun 2011,-,-,15 Jun 2011,21 Jun 2011,-
531522,RASOYPR,RASOYA PROTEINS LTD.,21 Jun 2011,Stock  Split From Rs.10/- to Rs.5/-,22 Jun 2011,-,-,15 Jun 2011,21 Jun 2011,-
500114,TITAN,Titan Company Limited,23 Jun 2011,Stock  Split From Rs.10/- to Rs.1/-,24 Jun 2011,-,-,17 Jun 2011,23 Jun 2011,-
